Vianco_data,,,,,
Gattung,GewogenAm,GewichtBezahlt,TVD,,
650 - SPG Kuhkalb,2020-08-14,76,1201327940621624,,CH1201327940621624
650 - SPG Kuhkalb,2020-08-14,76,1201327940621625,,CH1201327940621625
640 - SPG Stierkalb,2020-08-14,77,1201327940621626,,CH1201327940621626
640 - SPG Stierkalb,2020-08-14,77,1201327940621627,,CH1201327940621627
640 - SPG Stierkalb,2020-08-14,77,1201327940621628,,CH1201327940621628
640 - SPG Stierkalb,2020-08-14,77,1201327940621629,,CH1201327940621629
650 - SPG Kuhkalb,2020-08-14,77,1201327940621630,,CH1201327940621630
650 - SPG Kuhkalb,2020-08-14,77,1201327940621631,,CH1201327940621631
640 - SPG Stierkalb,2020-08-14,78,1201327940621632,,CH1201327940621632
640 - SPG Stierkalb,2020-08-14,78,1201327940621633,,CH1201327940621633
640 - SPG Stierkalb,2020-08-14,78,1201327940621634,,CH1201327940621634
640 - SPG Stierkalb,2020-08-14,78,1201327940621635,,CH1201327940621635
650 - SPG Kuhkalb,2020-08-14,78,1201327940621636,,CH1201327940621636
650 - SPG Kuhkalb,2020-08-14,78,1201327940621637,,CH1201327940621637
650 - SPG Kuhkalb,2020-08-14,78,1201327940621638,,CH1201327940621638
650 - SPG Kuhkalb,2020-08-14,78,1201327940621639,,CH1201327940621639
650 - SPG Kuhkalb,2020-08-14,78,1201327940621640,,CH1201327940621640
650 - SPG Kuhkalb,2020-08-14,78,1201327940621641,,CH1201327940621641
640 - SPG Stierkalb,2020-08-14,79,1201327940621642,,CH1201327940621642
650 - SPG Kuhkalb,2020-08-14,79,1201327940621643,,CH1201327940621643
640 - SPG Stierkalb,2020-08-14,80,1201327940621644,,CH1201327940621644
640 - SPG Stierkalb,2020-08-14,80,1201327940621645,,CH1201327940621645
640 - SPG Stierkalb,2020-08-14,80,1201327940621646,,CH1201327940621646
640 - SPG Stierkalb,2020-08-14,80,1201327940621647,,CH1201327940621647
640 - SPG Stierkalb,2020-08-14,80,1201327940621648,,CH1201327940621648
640 - SPG Stierkalb,2020-08-14,80,1201327940621649,,CH1201327940621649
640 - SPG Stierkalb,2020-08-14,80,1201327940621650,,CH1201327940621650
640 - SPG Stierkalb,2020-08-14,80,1201327940621651,,CH1201327940621651
640 - SPG Stierkalb,2020-08-14,80,1201327940621652,,CH1201327940621652
640 - SPG Stierkalb,2020-08-14,80,1201327940621653,,CH1201327940621653
640 - SPG Stierkalb,2020-08-14,80,1201327940621654,,CH1201327940621654
640 - SPG Stierkalb,2020-08-14,80,1201327940621655,,CH1201327940621655
640 - SPG Stierkalb,2020-08-14,80,1201327940621656,,CH1201327940621656
640 - SPG Stierkalb,2020-08-14,80,1201327940621657,,CH1201327940621657
640 - SPG Stierkalb,2020-08-14,80,1201327940621658,,CH1201327940621658
640 - SPG Stierkalb,2020-08-14,80,1201327940621659,,CH1201327940621659
640 - SPG Stierkalb,2020-08-14,80,1201327940621660,,CH1201327940621660
640 - SPG Stierkalb,2020-08-14,80,1201327940621661,,CH1201327940621661
640 - SPG Stierkalb,2020-08-14,80,1201327940621662,,CH1201327940621662
640 - SPG Stierkalb,2020-08-14,80,1201327940621663,,CH1201327940621663
640 - SPG Stierkalb,2020-08-14,80,1201327940621664,,CH1201327940621664
640 - SPG Stierkalb,2020-08-14,80,1201327940621665,,CH1201327940621665
640 - SPG Stierkalb,2020-08-14,80,1201327940621666,,CH1201327940621666
640 - SPG Stierkalb,2020-08-14,80,1201327940621667,,CH1201327940621667
640 - SPG Stierkalb,2020-08-14,80,1201327940621668,,CH1201327940621668
640 - SPG Stierkalb,2020-08-14,80,1201327940621669,,CH1201327940621669
640 - SPG Stierkalb,2020-08-14,80,1201327940621670,,CH1201327940621670
640 - SPG Stierkalb,2020-08-14,80,1201327940621671,,CH1201327940621671
640 - SPG Stierkalb,2020-08-14,80,1201327940621672,,CH1201327940621672
640 - SPG Stierkalb,2020-08-14,80,1201327940621673,,CH1201327940621673
640 - SPG Stierkalb,2020-08-14,80,1201327940621674,,CH1201327940621674
640 - SPG Stierkalb,2020-08-14,80,1201327940621675,,CH1201327940621675
640 - SPG Stierkalb,2020-08-14,80,1201327940621676,,CH1201327940621676
650 - SPG Kuhkalb,2020-08-14,80,1201327940621677,,CH1201327940621677
650 - SPG Kuhkalb,2020-08-14,80,1201327940621678,,CH1201327940621678
650 - SPG Kuhkalb,2020-08-14,80,1201327940621679,,CH1201327940621679
650 - SPG Kuhkalb,2020-08-14,80,1201327940621680,,CH1201327940621680
650 - SPG Kuhkalb,2020-08-14,80,1201327940621681,,CH1201327940621681
650 - SPG Kuhkalb,2020-08-14,80,1201327940621682,,CH1201327940621682
650 - SPG Kuhkalb,2020-08-14,80,1201327940621683,,CH1201327940621683
650 - SPG Kuhkalb,2020-08-14,80,1201327940621684,,CH1201327940621684
650 - SPG Kuhkalb,2020-08-14,80,1201327940621685,,CH1201327940621685
650 - SPG Kuhkalb,2020-08-14,80,1201327940621686,,CH1201327940621686
650 - SPG Kuhkalb,2020-08-14,80,1201327940621687,,CH1201327940621687
650 - SPG Kuhkalb,2020-08-14,80,1201327940621688,,CH1201327940621688
650 - SPG Kuhkalb,2020-08-14,80,1201327940621689,,CH1201327940621689
650 - SPG Kuhkalb,2020-08-14,80,1201327940621690,,CH1201327940621690
650 - SPG Kuhkalb,2020-08-14,80,1201327940621691,,CH1201327940621691
650 - SPG Kuhkalb,2020-08-14,80,1201327940621692,,CH1201327940621692
650 - SPG Kuhkalb,2020-08-14,80,1201327940621693,,CH1201327940621693
650 - SPG Kuhkalb,2020-08-14,80,1201327940621694,,CH1201327940621694
640 - SPG Stierkalb,2020-08-15,75,1201327940621695,,CH1201327940621695
640 - SPG Stierkalb,2020-08-20,80,1201327940621696,,CH1201327940621696
640 - SPG Stierkalb,2020-08-20,80,1201327940621697,,CH1201327940621697
650 - SPG Kuhkalb,2020-08-20,80,1201327940621698,,CH1201327940621698
650 - SPG Kuhkalb,2020-08-20,80,1201327940621699,,CH1201327940621699
650 - SPG Kuhkalb,2020-08-20,80,1201327940621700,,CH1201327940621700
650 - SPG Kuhkalb,2020-08-21,40,1201327940621701,,CH1201327940621701
650 - SPG Kuhkalb,2020-08-21,55,1201327940621702,,CH1201327940621702
640 - SPG Stierkalb,2020-08-21,57,1201327940621703,,CH1201327940621703
640 - SPG Stierkalb,2020-08-21,64,1201327940621704,,CH1201327940621704
650 - SPG Kuhkalb,2020-08-21,64,1201327940621705,,CH1201327940621705
640 - SPG Stierkalb,2020-08-21,65,1201327940621706,,CH1201327940621706
640 - SPG Stierkalb,2020-08-21,65,1201327940621707,,CH1201327940621707
650 - SPG Kuhkalb,2020-08-21,67,1201327940621708,,CH1201327940621708
650 - SPG Kuhkalb,2020-08-21,67,1201327940621709,,CH1201327940621709
650 - SPG Kuhkalb,2020-08-21,68,1201327940621710,,CH1201327940621710
650 - SPG Kuhkalb,2020-08-21,70,1201327940621711,,CH1201327940621711
650 - SPG Kuhkalb,2020-08-21,70,1201327940621712,,CH1201327940621712
640 - SPG Stierkalb,2020-08-21,71,1201327940621713,,CH1201327940621713
640 - SPG Stierkalb,2020-08-21,71,1201327940621714,,CH1201327940621714
640 - SPG Stierkalb,2020-08-21,71,1201327940621715,,CH1201327940621715
650 - SPG Kuhkalb,2020-08-21,71,1201327940621716,,CH1201327940621716
650 - SPG Kuhkalb,2020-08-21,71,1201327940621717,,CH1201327940621717
640 - SPG Stierkalb,2020-08-21,72,1201327940621718,,CH1201327940621718
640 - SPG Stierkalb,2020-08-21,72,1201327940621719,,CH1201327940621719
640 - SPG Stierkalb,2020-08-21,72,1201327940621720,,CH1201327940621720
650 - SPG Kuhkalb,2020-08-21,72,1201327940621721,,CH1201327940621721
650 - SPG Kuhkalb,2020-08-21,72,1201327940621722,,CH1201327940621722
640 - SPG Stierkalb,2020-08-21,73,1201327940621723,,CH1201327940621723
640 - SPG Stierkalb,2020-08-21,73,1201327940621724,,CH1201327940621724
640 - SPG Stierkalb,2020-08-21,73,1201327940621725,,CH1201327940621725
640 - SPG Stierkalb,2020-08-21,73,1201327940621726,,CH1201327940621726
640 - SPG Stierkalb,2020-08-21,73,1201327940621727,,CH1201327940621727
650 - SPG Kuhkalb,2020-08-21,73,1201327940621728,,CH1201327940621728
650 - SPG Kuhkalb,2020-08-21,73,1201327940621729,,CH1201327940621729
650 - SPG Kuhkalb,2020-08-21,73,1201327940621730,,CH1201327940621730
650 - SPG Kuhkalb,2020-08-21,73,1201327940621731,,CH1201327940621731
640 - SPG Stierkalb,2020-08-21,74,1201327940621732,,CH1201327940621732
640 - SPG Stierkalb,2020-08-21,74,1201327940621733,,CH1201327940621733
640 - SPG Stierkalb,2020-08-21,74,1201327940621734,,CH1201327940621734
650 - SPG Kuhkalb,2020-08-21,74,1201327940621735,,CH1201327940621735
640 - SPG Stierkalb,2020-08-21,75,1201327940621736,,CH1201327940621736
640 - SPG Stierkalb,2020-08-21,75,1201327940621737,,CH1201327940621737
640 - SPG Stierkalb,2020-08-21,75,1201327940621738,,CH1201327940621738
640 - SPG Stierkalb,2020-08-21,75,1201327940621739,,CH1201327940621739
640 - SPG Stierkalb,2020-08-21,75,1201327940621740,,CH1201327940621740
640 - SPG Stierkalb,2020-08-21,75,1201327940621741,,CH1201327940621741
650 - SPG Kuhkalb,2020-08-21,75,1201327940621742,,CH1201327940621742
650 - SPG Kuhkalb,2020-08-21,75,1201327940621743,,CH1201327940621743
650 - SPG Kuhkalb,2020-08-21,75,1201327940621744,,CH1201327940621744
650 - SPG Kuhkalb,2020-08-21,76,1201327940621745,,CH1201327940621745
650 - SPG Kuhkalb,2020-08-21,76,1201327940621746,,CH1201327940621746
650 - SPG Kuhkalb,2020-08-21,76,1201327940621747,,CH1201327940621747
650 - SPG Kuhkalb,2020-08-21,76,1201327940621748,,CH1201327940621748
650 - SPG Kuhkalb,2020-08-21,76,1201327940621749,,CH1201327940621749
650 - SPG Kuhkalb,2020-08-21,76,1201327940621750,,CH1201327940621750
650 - SPG Kuhkalb,2020-08-21,76,1201327940621751,,CH1201327940621751
640 - SPG Stierkalb,2020-08-21,77,1201327940621752,,CH1201327940621752
640 - SPG Stierkalb,2020-08-21,77,1201327940621753,,CH1201327940621753
640 - SPG Stierkalb,2020-08-21,77,1201327940621754,,CH1201327940621754
650 - SPG Kuhkalb,2020-08-21,77,1201327940621755,,CH1201327940621755
650 - SPG Kuhkalb,2020-08-21,77,1201327940621756,,CH1201327940621756
650 - SPG Kuhkalb,2020-08-21,77,1201327940621757,,CH1201327940621757
650 - SPG Kuhkalb,2020-08-21,77,1201327940621758,,CH1201327940621758
640 - SPG Stierkalb,2020-08-21,78,1201327940621759,,CH1201327940621759
640 - SPG Stierkalb,2020-08-21,78,1201327940621760,,CH1201327940621760
640 - SPG Stierkalb,2020-08-21,78,1201327940621761,,CH1201327940621761
640 - SPG Stierkalb,2020-08-21,78,1201327940621762,,CH1201327940621762
650 - SPG Kuhkalb,2020-08-21,78,1201327940621763,,CH1201327940621763
650 - SPG Kuhkalb,2020-08-21,78,1201327940621764,,CH1201327940621764
650 - SPG Kuhkalb,2020-08-21,78,1201327940621765,,CH1201327940621765
640 - SPG Stierkalb,2020-08-21,79,1201327940621766,,CH1201327940621766
640 - SPG Stierkalb,2020-08-21,79,1201327940621767,,CH1201327940621767
650 - SPG Kuhkalb,2020-08-21,79,1201327940621768,,CH1201327940621768
650 - SPG Kuhkalb,2020-08-21,79,1201327940621769,,CH1201327940621769
640 - SPG Stierkalb,2020-08-21,80,1201327940621770,,CH1201327940621770
640 - SPG Stierkalb,2020-08-21,80,1201327940621771,,CH1201327940621771
640 - SPG Stierkalb,2020-08-21,80,1201327940621772,,CH1201327940621772
640 - SPG Stierkalb,2020-08-21,80,1201327940621773,,CH1201327940621773
640 - SPG Stierkalb,2020-08-21,80,1201327940621774,,CH1201327940621774
640 - SPG Stierkalb,2020-08-21,80,1201327940621775,,CH1201327940621775
640 - SPG Stierkalb,2020-08-21,80,1201327940621776,,CH1201327940621776
640 - SPG Stierkalb,2020-08-21,80,1201327940621777,,CH1201327940621777
640 - SPG Stierkalb,2020-08-21,80,1201327940621778,,CH1201327940621778
640 - SPG Stierkalb,2020-08-21,80,1201327940621779,,CH1201327940621779
640 - SPG Stierkalb,2020-08-21,80,1201327940621780,,CH1201327940621780
640 - SPG Stierkalb,2020-08-21,80,1201327940621781,,CH1201327940621781
640 - SPG Stierkalb,2020-08-21,80,1201327940621782,,CH1201327940621782
640 - SPG Stierkalb,2020-08-21,80,1201327940621783,,CH1201327940621783
640 - SPG Stierkalb,2020-08-21,80,1201327940621784,,CH1201327940621784
640 - SPG Stierkalb,2020-08-21,80,1201327940621785,,CH1201327940621785
640 - SPG Stierkalb,2020-08-21,80,1201327940621786,,CH1201327940621786
640 - SPG Stierkalb,2020-08-21,80,1201327940621787,,CH1201327940621787
640 - SPG Stierkalb,2020-08-21,80,1201327940621788,,CH1201327940621788
640 - SPG Stierkalb,2020-08-21,80,1201327940621789,,CH1201327940621789
640 - SPG Stierkalb,2020-08-21,80,1201327940621790,,CH1201327940621790
640 - SPG Stierkalb,2020-08-21,80,1201327940621791,,CH1201327940621791
640 - SPG Stierkalb,2020-08-21,80,1201327940621792,,CH1201327940621792
640 - SPG Stierkalb,2020-08-21,80,1201327940621793,,CH1201327940621793
640 - SPG Stierkalb,2020-08-21,80,1201327940621794,,CH1201327940621794
640 - SPG Stierkalb,2020-08-21,80,1201327940621795,,CH1201327940621795
640 - SPG Stierkalb,2020-08-21,80,1201327940621796,,CH1201327940621796
640 - SPG Stierkalb,2020-08-21,80,1201327940621797,,CH1201327940621797
640 - SPG Stierkalb,2020-08-21,80,1201327940621798,,CH1201327940621798
650 - SPG Kuhkalb,2020-08-21,80,1201327940621799,,CH1201327940621799
650 - SPG Kuhkalb,2020-08-21,80,1201327940621800,,CH1201327940621800
650 - SPG Kuhkalb,2020-08-21,80,1201327940621801,,CH1201327940621801
650 - SPG Kuhkalb,2020-08-21,80,1201327940621802,,CH1201327940621802
650 - SPG Kuhkalb,2020-08-21,80,1201327940621803,,CH1201327940621803
650 - SPG Kuhkalb,2020-08-21,80,1201327940621804,,CH1201327940621804
650 - SPG Kuhkalb,2020-08-21,80,1201327940621805,,CH1201327940621805
650 - SPG Kuhkalb,2020-08-21,80,1201327940621806,,CH1201327940621806
650 - SPG Kuhkalb,2020-08-21,80,1201327940621807,,CH1201327940621807
650 - SPG Kuhkalb,2020-08-21,80,1201327940621808,,CH1201327940621808
650 - SPG Kuhkalb,2020-08-21,80,1201327940621809,,CH1201327940621809
650 - SPG Kuhkalb,2020-08-21,80,1201327940621810,,CH1201327940621810
650 - SPG Kuhkalb,2020-08-21,80,1201327940621811,,CH1201327940621811
650 - SPG Kuhkalb,2020-08-21,80,1201327940621812,,CH1201327940621812
650 - SPG Kuhkalb,2020-08-21,80,1201327940621813,,CH1201327940621813
650 - SPG Kuhkalb,2020-08-21,80,1201327940621814,,CH1201327940621814
650 - SPG Kuhkalb,2020-08-21,80,1201327940621815,,CH1201327940621815
650 - SPG Kuhkalb,2020-08-21,80,1201327940621816,,CH1201327940621816
650 - SPG Kuhkalb,2020-08-21,80,1201327940621817,,CH1201327940621817
650 - SPG Kuhkalb,2020-08-21,80,1201327940621818,,CH1201327940621818
650 - SPG Kuhkalb,2020-08-21,80,1201327940621819,,CH1201327940621819
650 - SPG Kuhkalb,2020-08-21,80,1201327940621820,,CH1201327940621820
650 - SPG Kuhkalb,2020-08-21,80,1201327940621821,,CH1201327940621821
650 - SPG Kuhkalb,2020-08-21,80,1201327940621822,,CH1201327940621822
650 - SPG Kuhkalb,2020-08-21,80,1201327940621823,,CH1201327940621823
650 - SPG Kuhkalb,2020-08-27,80,1201327940621824,,CH1201327940621824
650 - SPG Kuhkalb,2020-08-28,62,1201327940621825,,CH1201327940621825
650 - SPG Kuhkalb,2020-08-28,63,1201327940621826,,CH1201327940621826
640 - SPG Stierkalb,2020-08-28,65,1201327940621827,,CH1201327940621827
650 - SPG Kuhkalb,2020-08-28,65,1201327940621828,,CH1201327940621828
640 - SPG Stierkalb,2020-08-28,66,1201327940621829,,CH1201327940621829
640 - SPG Stierkalb,2020-08-28,67,1201327940621830,,CH1201327940621830
650 - SPG Kuhkalb,2020-08-28,67,1201327940621831,,CH1201327940621831
650 - SPG Kuhkalb,2020-08-28,68,1201327940621832,,CH1201327940621832
650 - SPG Kuhkalb,2020-08-28,69,1201327940621833,,CH1201327940621833
640 - SPG Stierkalb,2020-08-28,70,1201327940621834,,CH1201327940621834
640 - SPG Stierkalb,2020-08-28,70,1201327940621835,,CH1201327940621835
640 - SPG Stierkalb,2020-08-28,70,1201327940621836,,CH1201327940621836
650 - SPG Kuhkalb,2020-08-28,70,1201327940621837,,CH1201327940621837
650 - SPG Kuhkalb,2020-08-28,70,1201327940621838,,CH1201327940621838
650 - SPG Kuhkalb,2020-08-28,70,1201327940621839,,CH1201327940621839
650 - SPG Kuhkalb,2020-08-28,70,1201327940621840,,CH1201327940621840
650 - SPG Kuhkalb,2020-08-28,70,1201327940621841,,CH1201327940621841
640 - SPG Stierkalb,2020-08-28,71,1201327940621842,,CH1201327940621842
650 - SPG Kuhkalb,2020-08-28,71,1201327940621843,,CH1201327940621843
650 - SPG Kuhkalb,2020-08-28,71,1201327940621844,,CH1201327940621844
640 - SPG Stierkalb,2020-08-28,72,1201327940621845,,CH1201327940621845
650 - SPG Kuhkalb,2020-08-28,72,1201327940621846,,CH1201327940621846
640 - SPG Stierkalb,2020-08-28,73,1201327940621847,,CH1201327940621847
650 - SPG Kuhkalb,2020-08-28,73,1201327940621848,,CH1201327940621848
640 - SPG Stierkalb,2020-08-28,74,1201327940621849,,CH1201327940621849
640 - SPG Stierkalb,2020-08-28,74,1201327940621850,,CH1201327940621850
640 - SPG Stierkalb,2020-08-28,74,1201327940621851,,CH1201327940621851
650 - SPG Kuhkalb,2020-08-28,74,1201327940621852,,CH1201327940621852
650 - SPG Kuhkalb,2020-08-28,75,1201327940621853,,CH1201327940621853
640 - SPG Stierkalb,2020-08-28,76,1201327940621854,,CH1201327940621854
640 - SPG Stierkalb,2020-08-28,76,1201327940621855,,CH1201327940621855
640 - SPG Stierkalb,2020-08-28,76,1201327940621856,,CH1201327940621856
650 - SPG Kuhkalb,2020-08-28,76,1201327940621857,,CH1201327940621857
650 - SPG Kuhkalb,2020-08-28,76,1201327940621858,,CH1201327940621858
640 - SPG Stierkalb,2020-08-28,77,1201327940621859,,CH1201327940621859
640 - SPG Stierkalb,2020-08-28,77,1201327940621860,,CH1201327940621860
640 - SPG Stierkalb,2020-08-28,77,1201327940621861,,CH1201327940621861
640 - SPG Stierkalb,2020-08-28,77,1201327940621862,,CH1201327940621862
640 - SPG Stierkalb,2020-08-28,77,1201327940621863,,CH1201327940621863
650 - SPG Kuhkalb,2020-08-28,77,1201327940621864,,CH1201327940621864
650 - SPG Kuhkalb,2020-08-28,77,1201327940621865,,CH1201327940621865
640 - SPG Stierkalb,2020-08-28,78,1201327940621866,,CH1201327940621866
650 - SPG Kuhkalb,2020-08-28,78,1201327940621867,,CH1201327940621867
650 - SPG Kuhkalb,2020-08-28,78,1201327940621868,,CH1201327940621868
650 - SPG Kuhkalb,2020-08-28,78,1201327940621869,,CH1201327940621869
640 - SPG Stierkalb,2020-08-28,79,1201327940621870,,CH1201327940621870
650 - SPG Kuhkalb,2020-08-28,79,1201327940621871,,CH1201327940621871
650 - SPG Kuhkalb,2020-08-28,79,1201327940621872,,CH1201327940621872
650 - SPG Kuhkalb,2020-08-28,79,1201327940621873,,CH1201327940621873
640 - SPG Stierkalb,2020-08-28,80,1201327940621874,,CH1201327940621874
640 - SPG Stierkalb,2020-08-28,80,1201327940621875,,CH1201327940621875
640 - SPG Stierkalb,2020-08-28,80,1201327940621876,,CH1201327940621876
640 - SPG Stierkalb,2020-08-28,80,1201327940621877,,CH1201327940621877
640 - SPG Stierkalb,2020-08-28,80,1201327940621878,,CH1201327940621878
640 - SPG Stierkalb,2020-08-28,80,1201327940621879,,CH1201327940621879
640 - SPG Stierkalb,2020-08-28,80,1201327940621880,,CH1201327940621880
640 - SPG Stierkalb,2020-08-28,80,1201327940621881,,CH1201327940621881
640 - SPG Stierkalb,2020-08-28,80,1201327940621882,,CH1201327940621882
640 - SPG Stierkalb,2020-08-28,80,1201327940621883,,CH1201327940621883
640 - SPG Stierkalb,2020-08-28,80,1201327940621884,,CH1201327940621884
640 - SPG Stierkalb,2020-08-28,80,1201327940621885,,CH1201327940621885
640 - SPG Stierkalb,2020-08-28,80,1201327940621886,,CH1201327940621886
640 - SPG Stierkalb,2020-08-28,80,1201327940621887,,CH1201327940621887
640 - SPG Stierkalb,2020-08-28,80,1201327940621888,,CH1201327940621888
640 - SPG Stierkalb,2020-08-28,80,1201327940621889,,CH1201327940621889
640 - SPG Stierkalb,2020-08-28,80,1201327940621890,,CH1201327940621890
640 - SPG Stierkalb,2020-08-28,80,1201327940621891,,CH1201327940621891
640 - SPG Stierkalb,2020-08-28,80,1201327940621892,,CH1201327940621892
640 - SPG Stierkalb,2020-08-28,80,1201327940621893,,CH1201327940621893
640 - SPG Stierkalb,2020-08-28,80,1201327940621894,,CH1201327940621894
640 - SPG Stierkalb,2020-08-28,80,1201327940621895,,CH1201327940621895
640 - SPG Stierkalb,2020-08-28,80,1201327940621896,,CH1201327940621896
640 - SPG Stierkalb,2020-08-28,80,1201327940621897,,CH1201327940621897
640 - SPG Stierkalb,2020-08-28,80,1201327940621898,,CH1201327940621898
640 - SPG Stierkalb,2020-08-28,80,1201327940621899,,CH1201327940621899
640 - SPG Stierkalb,2020-08-28,80,1201327940621900,,CH1201327940621900
640 - SPG Stierkalb,2020-08-28,80,1201327940621901,,CH1201327940621901
640 - SPG Stierkalb,2020-08-28,80,1201327940621902,,CH1201327940621902
640 - SPG Stierkalb,2020-08-28,80,1201327940621903,,CH1201327940621903
650 - SPG Kuhkalb,2020-08-28,80,1201327940621904,,CH1201327940621904
